,,,TOTAL,,,
,,,Revenue,Sales,Customers,Price
Year,MONTH,Data Status,Thousand Dollars,Megawatthours,Count,Cents/kWh
1998,11,Final,15956379,249819837,.,6.3871545
1998,12,Final,17255872,267278474,.,6.4561398
1998,.,Final,219848155,3264230749,.,6.7350678
1999,1,Final,18185291,283835187,.,6.4069896
1999,2,Final,16283014,251301711,.,6.479468
1999,3,Final,16717397,260807320,.,6.409865
1999,4,Final,15761965,246819164,.,6.3860378
1999,5,Final,16483334,254493554,.,6.4769161
1999,6,Final,19356701,284535877,.,6.8029035
1999,7,Final,22989766,324089399,.,7.0936495
1999,8,Final,22796561,322979503,.,7.0582067
1999,9,Final,20175135,294853163,.,6.8424347
1999,10,Final,17730725,265321058,.,6.6827432
1999,11,Final,16156547,252461608,.,6.3996055
1999,12,Final,17259651,270589539,.,6.3785359
1999,.,Final,219896087,3312087083,.,6.6392
2000,1,Final,18429954,288053623,.,6.3980983
2000,2,Final,17408086,272147050,.,6.3965735
2000,3,Final,16905080,262282721,.,6.4453655
2000,4,Final,16021080,248976033,.,6.434788
2000,5,Final,17873422,269104723,.,6.6418091
2000,6,Final,21161690,299728477,.,7.0602868
2000,7,Final,23026272,317632041,.,7.2493543
2000,8,Final,24249315,330707792,.,7.3325502
2000,9,Final,21589337,303708406,.,7.1085741
2000,10,Final,18924877,272782879,.,6.937707
2000,11,Final,17571551,264107725,.,6.6531757
2000,12,Final,20002733,292182786,.,6.8459656
2000,.,Final,233163397,3421414256,.,6.8148251
2001,1,Final,20978135,310816071,.,6.7493727
2001,2,Final,18700123,272334738,.,6.8665948
2001,3,Final,18880238,269298398,.,7.0108987
2001,4,Final,17855815,254390935,.,7.0190453
2001,5,Final,18969930,264490491,.,7.1722541
2001,6,Final,21976897,290008139,.,7.5780277
2001,7,Final,24876324,315798058,.,7.8772885
2001,8,Final,26037368,332192653,.,7.8380325
2001,9,Final,22563738,295925256,.,7.6248098
2001,10,Final,19879347,267558797,.,7.4298985
